fsd_no;fsd_vr;fsd_id;kohdenro;q1a;q1b;q1c;q1_1;q1_2;q1_3;q1_5a;q1_5b;q1_6;q1_7;q1_7b;q1_8a;q1_8b;q1_8c;q1_8d;q1_8e;q1_8f;q1_8g;q1_9;q1_10;q1_11a;q1_11b;q1_12;q1_13a;q1_13b;q1_13c;q1_13d;q1_13e;q1_13f;q1_13g;q1_13h;q2_1;q2_2_1;q2_2_2;q2_3;q2_4a_1;q2_4a_2;q2_4a_3;q2_4a_4;q2_4a_5;q2_4a_6;q2_4a_7;q2_4b;q2_5;q2_6;q2_7;q2_8_1;q2_8_2;q2_8_3;q2_9;q3_1;q3_1avo;q3_2;q3_2avo;q3_3;q3_4a_1;q3_4a_2;q3_4a_3;q3_4a_4;q3_4a_5;q3_4b;q3_5a;q3_5b;q3_6_1a;q3_6_1b;q3_6_2a;q3_6_2b;q3_6_3;q3_6_4;q3_6_5;q3_6_6;q3_6_7;q3_6_8;q3_6_9;q3_6_10;q3_6_11;q3_7_1;q3_7_2;q3_7_3;q3_7_4;q3_7_5;q3_7_6;q3_7_7;q3_7_8;q3_7_9;q3_7a1_1;q3_7a1_2;q3_7a1_3;q3_7a1_4;q3_7a1_5;q3_7a1_6;q3_7a1_7;q3_7a1_8;q3_7a1_9;q3_7a2_1;q3_7a2_2;q3_7a2_3;q3_7a2_4;q3_7a2_5;q3_7a2_6;q3_7a2_7;q3_7a2_8;q3_7a2_9;q3_7b1_1;q3_7b1_2;q3_7b1_3;q3_7b2_1;q3_7b2_2;q3_7b2_3;q3_8_1;q3_8_2;q3_8_3;q3_8_4;q3_8_5;q3_8avo;q3_9;q3_10;q3_11;q3_12_1;q3_12_2;q3_12_3;q3_12_4;q3_13;q3_14;q3_15;q3_16a;q3_16b;q3_16c;q3_16d;q3_16e;q3_16f;q3_16g;q3_16h;q3_16i;q3_16j;q3_16k;q3_16l;q3_17a_1;q3_17b_1;q3_17a_2;q3_17b_2;q3_17a_3;q3_17b_3;q3_17a_4;q3_17b_4;q3_17a_5;q3_17b_5;q3_17a_6;q3_17b_6;q3_17a_7;q3_17b_7;q3_18a;q3_18b;q3_18c;q3_19;q4_1;q4_2_1;q4_2_2;q4_2_3;q4_2_4;q4_2_5;q4_3_1;q4_3_2;q4_4;q4_5;q4_5avo1;q4_5avo2;q4_6a_1;q4_6a_2;q4_6a_3;q4_6a_4;q4_6a_5;q4_6a_6;q4_6a_7;q4_6a_8;q4_6a_9;q4_6aavo;q4_6b;q4_6bavo;q4_7;q4_8;q4_9a;q4_9b;q4_9c;q4_9d;q4_9e;q4_9f;q4_9g;q4_9h;q4_9i;q4_9j;q4_9k;q4_9l;q4_10aa;q4_10ab;q4_10ac;q4_10ad;q4_10ae;q4_10b1a;q4_10b1b;q4_10b1c;q4_10b1d;q4_10b2a;q4_10b2b;q4_10b2c;q4_10b2d;q4_10b3a;q4_10b3b;q4_10b3c;q4_10b3d;q4_10b4a;q4_10b4b;q4_10b4c;q4_10b4d;q4_10b5a;q4_10b5b;q4_10b5c;q4_10b5d;q5_1;q5_2;q5_3a;q5_3b;q5_3c;q5_4a;q5_4b;q5_4c;q5_5a;q5_5b;q5_5c;q5_5d;q5_5e;q5_5f;q5_5g;q5_5avo;q5_6a;q5_6b;q5_7;q5_8_1;q5_8_2;q5_8_3;q5_8_4;q5_8_5;q5_8_6;q5_8_7;q5_9;q5_10;q6_1_1;q6_1_2;q6_2a;q6_2b;q6_3;bv1;bv2;paino1;paino2
2978;1;11;10048;2;2; ;3;2;1;5; ;1;4; ;2;2;2;1;1;3;1;    4v    0kk;1;1; ;4500;1;1;1;2;1;5;5;5;3;430; ;2008-5;0;0;1;0;0;0;0;2;2008-5; ;2012-9;1;0;0;1;3; ;3; ;2;0;0;1;0;0;3;99;99;0;0;0;0;2500;0;0;0;0;0;0;0;0;1000;200;100;50;0;0;0;0;0;500;100;50;25;0;0;0;0;0;500;100;50;25;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0; ;5;5;1;1;2;3;5;1;2;40;2;9;2;3;3;1;9;2;2;2;2;2;0;2;0;2;0;2;0;2;4;0;8;0;0;0;3;1;2;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1985-6;2;1;1;1; ; ; ;5;1;4; ; ; ; ; ;2; ; ;0;0;0;0;0;0;1; ; ;1;1;8;5;5;6;3;142,201278435145;1,36415422620053
2978;1;12;10051;2;2; ;3;2;1;5; ;1;4; ;1;1;1;2;2;1;1;    4v    0kk;1;1;2;3000;1;2;2;2;1;1;2;2;4;102; ;1997-12;1;0;0;1;0;1;0;2;1997-12;2006-8;2010-1;1;0;0;1;1; ;2; ;1;0;0;1;0;0;3;30;38;0;0;0;0;2400;0;0;0;0;0;0;0;0;298;200;200;12;0;0;0;0;0;298;200;200;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0; ;2;5;1;1;1;1;1;1;2;22,5;3;2;2;3;3;3;2;2;2;3;3;3;0;4;0;4;0;4;0;4;8;0;8;4;0;4;4;4;4;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1973-11;2;1;1;1; ; ; ;5;3;3;3; ; ; ; ;1;1;13;0;0;0;0;0;0;1; ; ;3;4;6;6;7;5;2;139,664809770671;1,33982157261018
2978;1;13;10052;2;2; ;3;1;2;5; ;1;3; ;2;4;2;1;4;4;2;    4v    0kk;2;1;2;3000;2;1;1;1;1;4;5;3;3;694; ;2007-5;0;0;1;0;0;0;0;2;2007-5; ;2011-9;1;0;0;1;3; ;4; ;1;0;0;1;0;0;3;5;2;0;0;300;360;350;0;300;0;0;20;0;0;0;600;200;120;100;100;0;0;100;250;200;200;120;100;0;0;0;100;90;400;0;0;0;100;0;0;0;160;20;30;0;0;0;0;1;0;0;0;0; ;5;1;1;1;5;2;4;5;1;20;2;2;2;3;2;1;2;2;1;1;3;3;6;4;8;4;8;4;8;4;0;6;0;2;0;2;5;1;2;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;1;3;5;5;1;5;3;3;3;4;1;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1984-8;2;1;1;1; ; ; ;5;1;4;0;0;1; ; ;2; ; ;0;0;0;0;0;0;1; ; ;4;3;7;9;3;5;2;139,664809770671;1,33982157261018
2978;1;14;10054;2;2; ;3;1;2;5; ;1;4; ;3;3;2;3;3;3;2;    4v    6kk;5;9;9;4000;3;3;3;3;2;3;3;3;3;694; ;2010-5;0;1;0;0;0;1;0;1;2010-5; ;2011-9;1;0;0;2;6; ; ; ;2;1;0;1;0;0;3;3;2;0;0;0;122;0;50;0;0;0;0;0;0;50;1000;280;60;40;0;0;0;0;20;0;80;40;40;0;0;0;0;20;1000;200;20;0;0;0;0;0;0;20;0;0;0;0;0;1;0;0;0;0; ;3;3;3; ; ; ; ; ; ;0;9;9;9;9;9;9;9;9;9;9;9;9;3;1;3;1;3;1;8;1;5;1;0;0;0;0;3;3;3;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;4;3;2;4;3;3;3;3;3;3;3;3;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1987-10;2;1;1;1; ; ; ;5;2;3;0;0;0; ; ;2; ; ;0;0;0;0;0;0;1; ; ;7;3;3;12;5;5;2;110,426369746795;1,05933364757178
2978;1;15;10055;2;2; ;3;1;2;5; ;1;2;4;5;4;4;3;3;3;1;    4v    0kk;5;3;4;2000;2;2;3;3;2;3;5;4;2;86; ;2008-1;1;0;0;0;0;1;0;2;2008-1; ;2009-9;0;1;0;2;1;Asun omassa taloudessani vanhempien kanssa;3; ;3;0;0;1;1;0;4;22;12; ; ; ;240;0; ; ; ; ; ; ; ; ;970;20;60;50;0;0;0;100;50;0;20;60;20;0;0;0;70;30;970;0;0;30;0;0;0;30;20;0;50;0;0;50;0;1;0;0;0;0; ;4;2;3; ; ; ; ; ; ;0;1;2;1;3;9;1;2;1;1;2;9;9;6;2;6;3;6;3;6;3;6;2;0;2;0;2;4;4;4;3;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;2;1;5;5;4;3;1;4;1;2;3;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1987-1;2;1;1;1; ; ; ;5;1;3;1;0;0; ; ;2; ; ;0;0;0;0;1;0;0;3;6;1;3;9;5;1;5;2;110,426369746795;1,05933364757178
2978;1;16;10058;2;2; ;3;2;2;5; ;1;2;4;2;1;4;2;2;2;2;    3v    6kk;1;1;2;3500;1;1;1;1;1;5;5;3;4;684; ;2001-1;0;1;0;0;0;1;0;2;2011-8; ;2012-1;1;0;0;1;3; ;3; ;1;0;0;1;0;0;3;99;99;0;0;0;0;3000;0;0;0;0;0;0;0;0;1500;600;100;20;0;0;100;400;100;1200;300;50;20;0;0;100;400;100;300;300;50;0;0;0;0;0;0;0;50;0;0;0;0;1;0;0;0;0; ;5;5;1;1;3;2;5;1;2;40;2;2;2;2;2;2;2;2;2;2;2;2;0;1;0;1;0;1;0;1;4;1;4;1;0;1;4;2;3;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;1;1;4;1;1;1;4;1;1;1;1;1;1;1;2;2;1;,25;752;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1976-1;2;1;1;1; ; ; ;5;2;3;0;0;0;0; ;2; ; ;0;0;0;0;0;0;1; ; ;3;1;7;9;4;5;2;139,664809770671;1,33982157261018
2978;1;17;10060;2;2; ;3;1;2;5; ;1;4; ;2;3;3;1;1;2;1;    4v    0kk;2;3;2;2200;2;3;3;3;2;3;3;3;2;165; ;2007-6;1;0;0;0;0;1;0;2;2007-6; ;2011-1;1;0;0;1;3; ;2; ;2;1;0;0;0;0;1;15;1;260;0;300;210;0;0;0;0;0;0;0;0;0;620;300;200;70;0;0;0;50;50;310;150;200;70;0;0;0;50;50;310;150;0;0;0;0;0;0;0;15;0;0;0;0;0;1;0;0;0;0; ;2;2;3; ; ; ; ; ; ;0;2;2;3;3;2;2;2;3;1;2;2;2;0;2;0;2;5;0;5;0;4;2;0;0;0;2;3;4;3;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;2;2;1;3;1;1;1;1;1;2;1;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1988-8;2;1;1;1; ; ; ;5;2;4;1;0;0;0; ;2; ; ;0;0;0;0;0;0;1; ; ;3;6;9;2;7;5;2;109,164932862766;1,04723252952721
2978;1;18;10062;2;2; ;3;1;2;5; ;1;3; ;2;4;1;4;2;3;2;    3v   10kk;2;1;9;3800;1;1;1;1;1;5;5;4;2;109; ;2007-6;1;0;0;0;0;0;0;2;2007-6; ;2009-9;1;0;0;1;3; ;2; ;2;1;1;1;1;0;1;40;3,4; ;220; ;250;150; ; ;200; ; ; ; ; ;570;200;10;40;0;0;0;100;50;285;200;10;40;0;0;0;100;50;285;0;0;0;0;0;0;0;0;30;100;0;0;0;0;0;1;0;0;0; ;2;3;1;4;2;1;5;1;1;10;2;2;3;2;3;2;3;3;2;3;3;9;4;2;7;0;5;3;8;2;8;0;0;4;0;4;2;3;2;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;1;1;4;3;3;5;5;5;2;1;1;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1987-10;2;1;1;1; ; ; ;5;2;4;1;0;0; ; ;2; ; ;0;0;0;0;0;0;1; ; ;3;3;8;5;4;5;2;110,426369746795;1,05933364757178
2978;1;19;10067;3;2; ;3;2;2;5; ;1;3; ;3;3;3;3;3;3;2;    5v    6kk;5;1;9;4000;2;2;3;2;2;5;3;5;4;853; ;1989-2;0;1;0;0;0;0;0;2;1989-2; ;2011-9;1;0;0;1;3; ;3; ;2;0;0;1;0;0;3;45;40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0; ;5;5;1;3;5;3;5;4;2;37;9;9;9;9;9;9;9;9;9;9;9;2;0;0;4;0;0;0;4;0;0;0;6;0;0;2;4;1;1;3;1;0;0;1;0;0;276;6;4;2; ; ;0;0;0;0;0;1;0;0;0; ;7; ; ; ;5;4;2;2;3;5;3;3;3;5;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1965-3;2;1;1;1; ; ; ;4;2;3;3;0;0; ; ;2; ; ;0;0;0;0;0;0;1; ; ;1;1;7;5;1;5;2;139,664809770671;1,33982157261018
2978;1;20;10068;2;2; ;3;1;2;5; ;1;4; ;3;3;2;2;2;4;2;    4v    0kk;2;3;9;3500;2;2;2;2;2;4;5;5;4;272; ;1988-5;1;0;0;0;0;0;0;2;1980-5; ;2011-8;1;0;0;3;5; ;3; ;1;0;0;1;0;0;3;25;35;0;0;0;0;0;0;0;0;0;0;0;0;700;1200;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;5;4;3; ; ; ; ; ; ;0;2;2;2;2;2;2;9;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;5; ;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;5;1;2;2;3;3;3;3; ; ; ; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1960-12;2;1;1;1; ; ; ;5;1;1;0;0;0;0; ;1;3;19;0;0;0;0;0;0;1; ; ;1;1; ; ; ;5;2;139,664809770671;1,33982157261018
2978;1;21;10070;2;2; ;3;2;2;5; ;1;4; ;4;3;2;3;4;5;2;    3v   10kk;1;1;2;3800;2;3;1;3;3;4;4;3;3;927; ;2010-1;0;0;1;0;0;0;0;2;2010-1; ;2011-9;1;0;0;1;3; ;3; ;2;0;0;1;0;0;3;60;70;0;0;0;0;3000;0;0;100;0;0;0;0;0;1050;400;250;70;0;0;300;100;150;600;200;250;50;0;0;300;100;150;450;200;0;20;0;0;0;0;0;0;150;200;0;0;0;1;0;0;0;0; ;4;4;1;2;2;1;2;3;2;42;2;2;3;2;1;2;3;3;3;3;2;2;0;1;4;0;0;2;4;0;0;2;6;0;0;4;3;3;4;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;3;5;4;4;4;2;2;3;3;2;2;3;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1977-12;2;1;1;1; ; ; ;5;0;2;0;0;0; ; ;1;1;10;0;0;0;0;0;0;1; ; ;3;4;6;5;6;5;2;139,664809770671;1,33982157261018
2978;1;22;10072;2;2; ;3;1;2;5; ;1;3; ;3;4;2;2;3;2;2;    3v    6kk;5;2;3;2500;2;3;2;3;2;4;4;3;3;837; ;2010-5;0;1;0;0;0;1;0;2;2010-5; ;2012-1;1;0;0;1;1; ;1; ;4;0;0;1;0;0;3;10;2; ; ; ;400;250;50; ; ; ; ; ; ; ;360;100;80;30;0;0;0;100;30;360;100;80;30;0;0;0;100;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0; ;5;3;2;1;1;2;4;1;1;4;2;2;2;2;2;1;9;1;2;3;3;2;6;0;8;1;8;1;6;1;0;0;0;0;0;0;5;3;3;1;2;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ;528;6;4;4;4;4;4;3;3;3;3;2;3;3;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1991-5;2;1;1;1; ; ; ;5;1;3;0;0;0;0; ;2; ; ;0;0;0;0;0;0;1; ; ;2;3;3;9;5;5;2;108,844159156152;1,04415530819455
2978;1;23;10074;2;2; ;3;2;2;5; ;1;1;9;4;2;2;1;2;3;2;    3v    9kk;1;4;5;5400;2;2;3;4;4;4;5;5;3;91;702;2006-12;1;0;1;0;0;1;0;2;2006-12; ;2009-8;1;0;0;1;5; ;3; ;2;0;0;1;0;0;3;100;100;0;0;0;0;2500;0;0;0;0;0;0;0;0;1000;1000;10;200;20;0;0;250;250;500;500;10;100;20;0;0;250;250;500;500;0;100;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;1;en ole hakenut tukia;5;4;1;1;1;5;5;3;2;40;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;0;0;0;1;3;0;5;0;0;1;5;1;3;1;1;0;0;1;0;0;208;1;4;2; ; ;0;1;0;0;0;0;0;0;0; ;2; ; ; ;2;4;3;3;2;2;2;1;1;1;1;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1962-6;2;1;1;1; ; ; ;5;1;2;1;0;0;0; ;1;2;17;0;0;0;0;0;0;1; ; ;3;1;8;4;3; ; ;139,664809770671;1,33982157261018
2978;1;24;10080;2;2; ;3;1;2;5; ;1;2;6;2;4;4;2;2;4;1;    3v    0kk;1;2;2;3250;2;2;1;1;1;5;5;2;2;224; ;2009-5;1;0;0;0;0;0;0;2;2009-5; ;2010-9;1;0;0;1;1; ;2; ;2;1;1;0;0;0;2;12;,8;0;200;0;246;0;0;0;2000;0;0;0;0;1000;390;40;60;15;5;0;0;10;150;390;40;60;15;5;0;0;10;150;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;1;0;0;0; ;2;4;3; ; ; ; ; ; ;0;3;3;3;3;3;1;1;3;3;3;3;3;8;2;4;2;0;2;2;2;0;0;0;0;0;0;4;3;4;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;2;2;1;2;4;2;2;2;2;2;2;3;2;2;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;356;2;2;1989-11;2;1;1;1; ; ; ;5;2;3;1;0;0;0; ;2; ; ;0;0;0;0;1;0;0;4;2;5;4;1;1;5;5;2;119,47768153889;1,14616398672008
2978;1;25;10089;2;2; ;3;1;2;6; ; ;3; ;3;2;2;2;2;2;1;    3v    0kk;3;2;4;2000;2;2;2;2;2;2;5;5;2;560; ;2011-6;1;0;0;0;0;1;0;2;2011-6; ;2012-8;1;0;0;2;1; ;1; ;2;1;0;0;0;0;1;1;0;0;160;0;250;0;0;0;1000;0;0;0;0;0;195;150;100;10;0;0;0;30;30;195;150;100;0;0;0;0;30;30;0;0;0;10;0;0;0;0;0;40;10;0;0;0;0;1;0;0;0;0; ;5;5;3; ; ; ; ; ; ;0;3;2;2;2;2;3;3;3;2;2;2;2;4;0;8;1;8;1;8;0;4;0;0;0;0;1;3;4;4;2;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;3;2;2;4;4;3;3;3;3;2;1;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1992-8;2;1;1;1; ; ; ;5;2;2;0;0;0; ; ;2; ; ;0;0;0;0;0;0;1; ; ;3;2;6;9;2;5;2;96,5868477532192;,92656942334055
2978;1;26;10092;2;2; ;3;1;2;6; ;1;4; ;2;1;2;2;1;2;1;    4v    0kk;5;3;3;2700;2;3;2;2;2;4;4;4;2;927; ;2010-6;1;0;0;0;0;0;0;2;2010-6; ;2011-8;1;0;0;3;2; ;1; ;2;1;0;0;0;0;1;5;,1;0;178;0;298;0;1000; ;8000;0;0;0;0;0;234;80;100;20;0;0;0;50;20;234;80;0;0;0;0;0;50;20;0;0;100;20;0;0;0;0;0;25;0;0;0;100;0;1;0;0;0;0; ;4;4;3; ; ; ; ; ; ;0;3;2;3;3;3;3;3;3;3;3;3;3;6;2;8;2;4;2;8;2;6;2;0;3;0;0;3;3;3;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;3;2;2;4;3;3;4;4;4;4;2;3;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1990-4;2;1;1;1; ; ; ;5;2;2;0;0;0; ; ;2; ; ;0;0;0;0;1;0;0;5;6;6;6;2;2;5;5;2;111,690209413849;1,07145781580729
2978;1;27;10109;2;2; ;3;1;2;2; ;1;4; ;1;2;1;1;1;1;1;    3v    0kk;2;2;3;1700;2;3;3;2;2;2;5;4;3;109; ;2011-6;0;1;0;0;0;0;0;2;2011-6; ;2012-9;1;0;0;2;2; ;2; ;1;1;1;0;0;0;1;25;2;0;210;300;295;70;100;0;0;0;0;0;0;0;450;170;0;50;0;0;0;0;160;450;170;0;50;0;0;0;0;60;0;0;0;0;0;0;0;0;100;30;0;0;0;0;0;1;0;0;0;0; ;5;3;2;1;2;2;3;4;1;3;2;9;2;9;2;1;2;2;2;2;3;2;5;1;6;2;4;0;7;2;5;3;0;3;0;0;4;3;5;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;4;2;4;5;4;3;4;4;4;3;3;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1991-5;1;1;1;1; ; ; ;5;1;3;0;0;0;0; ;2; ; ;0;0;0;0;0;0;1; ; ;7;7;3;5;7;5;2;83,6046139967424;,80202926983906
2978;1;28;10110;2;2; ;3;1;2;2; ;1;3; ;2;2;3;1;1;3;1;    4v    0kk;2;4;5;3200;2;3;3;4;1;2;5;5;3;837; ; ;0;0;1;0;0;0;0;2; ; ;2010-8;1;0;0;1;4; ;3; ;1;1;0;1;1;0;4;100;94;0;0;0;1256;0;0;0;200;0;440;0;0;480;750;700;550;50;10;0;0;0;30;750;700;550;50;10;0;0;0;30;0;0;0;0;0;0;0;0;0;25;250;0;0;0;0;1;0;0;0;0; ;5;3;3; ; ; ; ; ; ;0;2;2;1;2;2;1;2;1;2;2;1;2;6;4;6;4;6;4;6;4;0;2;0;8;0;8;1;3;1;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;5;1;4;4;4;2;4;2;2;1;4;3;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1957-1;1;1;1;1; ; ; ;5;0;0;0;0;0;0; ;1;5;17;0;0;0;0;1;0;0;3;5;1;1;7;11;3;5;2;114,425264611261;1,09769553425469
2978;1;29;10112;2;2; ;3;1;2;2; ;1;1;1;1;2;1;2;1;1;2;    4v    6kk;2;2;2;2500;1;1;1;1;1;3;3;2;3;286; ;2005-5;1;0;0;0;0;0;0;2;2005-5; ;2009-9;0;1;0;1;1; ;2; ;2;1;0;0;0;0;1;10;2; ; ;100;480; ; ; ; ; ; ; ; ; ;450;200;100;33;20;0;0;20;100;450;200;100;33;20;0;0;20;100;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;1;0;0;0;0; ;3;1;3; ; ; ; ; ; ;0;3;3;9;3;3;2;2;3;1;1;9;2;8;1;8;2;8;2;8;1;8;2;0;6;0;1;4;3;3;1;1;0;0;1;0;0;484;3;1;7; ; ;0;1;0;1;0;0;0;0;0; ;4; ; ; ;3;1;2;5;5;1;1;2;2;1;1;1;1;2;2;2;1;1;356;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;51;1;1;1983-12;1;2;1;1;2; ; ;5;2;4;0;0;1; ; ;2; ; ;1;0;0;0;0;0;0;2;4;6;5;3;2;8;5;2;114,425264611261;1,09769553425469
2978;1;30;10113;2;2; ;3;1;2;2; ;1;3; ;4;2;2;5;4;2;2;    4v    0kk;2;2;2;2300;2;2;1;1;1;2;5;5;2;92; ;1999-0;1;0;0;0;0;1;0;2;2007-5;2003-8;2009-8;0;1;0;1;4; ;2; ;4;0;0;1;0;0;3;80;100;400;0;0;298;0;0;0;600;0;350;0;0;0;800;300;300;40;40;0;0;20;60;800;300;300;40;40;0;0;20;60;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;1;0;0; ;4;1;3; ; ; ; ; ; ;0;2;2;3;2;2;2;2;3;2;2; ;2;0;7;4;7;0;7;0;7;6;7;0;3;0;4;1; ; ;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;1;4;5;4;1;1;5;5;5;1;1;1;2;1; ;1;1; ; ; ; ;12;68;2;2; ; ; ; ;1;826;2;2;20;156;2;2;1980-7;1;1;1;1; ; ; ;5;2;4;0;1;0;4;espanja;1;1;3;0;0;0;0;0;0;1; ; ;3;1;5;4;6;5;2;114,425264611261;1,09769553425469
2978;1;31;10115;2;2; ;3;1;2;2; ;1;2;10;2;2;1;2;2;2;2;    4v    2kk;3;3;3;2000;3;3;2;2;2;2;4;5;3;109; ;2010-6;0;1;0;0;0;0;0;2;2010-6; ;2010-9;1;0;0;3;3; ;2; ;1;1;1;0;0;0;1;30;2;0;201;100;298;150;40;0;0;0;0;0;0;50;315;130;20;47,5;10;0;0;30;40;315;100;20;7,5;10;0;0;20;20;0;30;0;40;0;0;0;10;20;40;150;0;0;50;1000;1;0;0;0;0; ;3;2;2;2;2;1;4;3;1;6;1;3;1;1;3;9;9;3;2;2;3;2;8;3;5;4;7;2;0;4;0;4;0;0;0;2;3;3;4;3;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1990-10;1;1;1;1; ; ; ;5;1;2;0;0;0; ; ;2; ; ;0;0;0;0;0;0;1; ; ;7;8;8;1;9;5;2;81,0614250409455;,77763214767353
2978;1;32;10116;2;2; ;3;1;2;2; ;1;4; ;2;2;3;3;1;2;3;    4v    0kk;5;4;4;1500;2;3;3;3;3;2;5;4;3;915; ;2000-5;0;1;0;0;0;0;0;2;2000-5; ;2012-8;1;0;0;1;2; ;2; ;3;1;0;0;0;0;1;15;2;180,8; ; ; ;0; ; ; ; ; ; ; ;699,36;372;200;0;20;0;0;0;100;100;372;200;0;20;0;0;0;100;100;0;0;0;0;0;0;0;0;0;20;40;0;0;0;0;1;0;0;0;0; ;5;5;3; ; ; ; ; ; ;0;3;9;3;3;3;9;9;3;3;3;3;9;8;2;8;2;8;2;8;2;8;2;0;2;0;2;3;3;3;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;3;3;3;5;1;2;2;2;2;3;1;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1980-8;1;1;1;1; ; ; ;5;1;4;0;0;0;0; ;2; ; ;0;1;0;0;0;0;0;3;5;5;3;2;5;4;5;2;114,425264611261;1,09769553425469
